frame_index,file_name,background_rms,detected_sources,saturated_fraction_4095,usable_reference,reference_score
28,Qatar-1260821060016.fits,2.268508195877075,435,9.846153846153846e-05,True,237792.2381297457
29,Qatar-1260821060316.fits,2.357213258743286,420,0.00011076923076923077,True,228924.55180623918
30,Qatar-1260821060615.fits,2.258423328399658,450,0.0001076923076923077,True,238096.879948871
31,Qatar-1260821060915.fits,2.258416175842285,416,0.00010461538461538461,True,240135.77452165663
32,Qatar-1260821061216.fits,2.2723517417907715,456,0.00011384615384615384,True,237251.45202180604
33,Qatar-1260821061516.fits,2.2562241554260254,419,0.0001076923076923077,True,239322.10845403658
34,Qatar-1260821061816.fits,2.238954544067383,467,0.00010153846153846155,True,239431.55940800285
35,Qatar-1260821062115.fits,2.2630419731140137,453,0.00010461538461538461,True,238907.45361248543
36,Qatar-1260821062415.fits,2.23722767829895,460,0.00010461538461538461,True,239608.83366865193
37,Qatar-1260821062715.fits,2.2602171897888184,461,0.00010461538461538461,True,238265.58651009627
38,Qatar-1260821063015.fits,2.257437229156494,439,0.00011076923076923077,True,239128.65126423977
39,Qatar-1260821063315.fits,2.2247982025146484,460,0.0001076923076923077,True,242404.10882046577
40,Qatar-1260821063615.fits,2.220433235168457,462,0.00010461538461538461,True,256286.11546742613
41,Qatar-1260821063915.fits,2.2412290573120117,435,0.00010461538461538461,True,254995.38829640794
42,Qatar-1260821064215.fits,2.2411727905273438,472,0.0001076923076923077,True,253320.79317798847
43,Qatar-1260821064515.fits,2.232907772064209,488,0.0001076923076923077,True,254573.32036601592
44,Qatar-1260821064815.fits,2.22796630859375,464,0.00010153846153846155,True,253918.11785332713
45,Qatar-1260821065115.fits,2.2095375061035156,466,9.846153846153846e-05,True,257009.94604785426
46,Qatar-1260821065415.fits,2.224609613418579,449,0.00010461538461538461,True,257541.12593228646
47,Qatar-1260821065715.fits,2.2178680896759033,470,0.00011384615384615384,True,255427.40873964637
48,Qatar-1260821070015.fits,2.221529245376587,483,0.00011076923076923077,True,255391.0822833234
49,Qatar-1260821070315.fits,2.213010549545288,488,0.00011384615384615384,True,244534.233242502
50,Qatar-1260821070616.fits,2.2149529457092285,465,0.00011076923076923077,True,247353.34924489132
51,Qatar-1260821070915.fits,2.189507007598877,500,0.00012,True,246826.29423121442
52,Qatar-1260821071216.fits,2.164915084838867,524,0.00012,True,254039.4699389184
53,Qatar-1260821071515.fits,2.165170431137085,503,0.00010461538461538461,True,249597.6340801836
54,Qatar-1260821071817.fits,2.1830804347991943,516,0.00012307692307692307,True,249514.35170741493
55,Qatar-1260821072115.fits,2.1917059421539307,502,0.00011692307692307692,True,257927.99814025962
56,Qatar-1260821072415.fits,2.1868889331817627,508,0.00011384615384615384,True,257608.76279242782
57,Qatar-1260821072717.fits,2.1866421699523926,500,0.0001076923076923077,True,257843.26569540537
58,Qatar-1260821073015.fits,2.1870851516723633,506,0.00011384615384615384,True,255173.15703269272
