source_id,ra,dec,g_mag
123205023832738688,46.5448517774,30.73163305559,12.977408
123255670087091072,46.31676187878,30.83110121764,12.979864
123185851097644416,46.71682974771,30.5266131267,12.986001
123184889026159360,46.66673844706,30.44368772262,12.990305
123696711688603520,46.85312163998,31.74665064278,12.993946
123499761668214784,48.24883624306,31.17419420941,12.9949
122962444079657856,46.77180728018,30.12245271746,12.995407
123286731290783744,47.88297846946,30.07432451673,12.996322
123572398155385984,47.0142547694,30.83751408945,12.997483
123251168961370368,46.38776456542,30.73692488961,12.997488
123213476328442752,46.76072494122,30.87219945435,12.998028
123733369233500672,47.65562566316,31.83664047684,12.999228
123419909636492672,47.7857525946,31.1537816727,12.999946
123173206715042688,46.36687744556,30.44475476498,13.00177
123630500472975104,47.41187916404,31.47500120263,13.013731
123253054450566144,46.4872251308,30.78723838512,13.022023
123500345783755264,48.29994582561,31.23508688141,13.025407
122891147622565760,47.1321781823,29.75221348171,13.025897
123431110910970112,48.59610604457,30.93447033451,13.032964
123515189190629248,47.99603460508,31.28260334715,13.040378
122561603371827584,48.57987040409,30.34191544818,13.040942
122154646630537472,47.8556948899,29.78867284349,13.042899
123456743275758976,48.52993918956,31.20131726078,13.044597
122551535968493312,48.59751363668,30.24685960365,13.047604
123318612831257344,47.74159462667,30.55423667585,13.048907
123364762256479872,47.47018435347,30.63753096417,13.050305
122528991684554624,48.28923015746,30.11529081465,13.052648
123730246793762432,47.53904835573,31.66218484303,13.05307
123357684150400256,47.45757785933,30.4285408912,13.055848
123326451148296576,48.09701950473,30.50993572057,13.061414
123583805588475264,47.29532783965,31.13566500415,13.064975
123641804826847488,46.84203867939,31.23628241579,13.065847
123728941124061568,47.73585373791,31.73001192015,13.071832
122558133038248576,48.68473712798,30.33607197479,13.072806
122561603371828864,48.57767885879,30.32996388348,13.074059
123270238616144896,46.25073924892,30.99139170821,13.078231
123202996608180480,46.49865780413,30.67657480219,13.088307
122936811714784768,46.84624326599,29.7863888014,13.094932
123409670434490240,47.6185660997,30.93265796971,13.09563
123659603171193472,46.64566783137,31.41858077002,13.097867
123228491534048512,46.35464391838,30.73271263281,13.099469
123730624750882816,47.52738217743,31.70334060922,13.100936
122975363341191936,46.96851439847,30.19049564706,13.101354
122530439089105152,48.02044268697,29.91825535147,13.106571
122878640677804928,47.15041669344,29.69535393989,13.10801
123713406225521536,47.77498306508,31.56102017185,13.112326
123183995672952832,46.8159837455,30.51458410553,13.116236
122999140280120960,47.14615441175,30.495458617,13.120177
123735778711616000,47.78750036397,31.80176892885,13.123235
122678770079420032,48.70582531431,30.82420416429,13.125931
123243712898066304,46.04995071401,30.78457880771,13.1261
123435268439306624,48.53943418181,31.00326278947,13.133698
122153821996817152,47.8785697038,29.77507454109,13.134451
123699941504002432,47.10212351033,31.79829663966,13.13519
122908151396701184,47.60896144873,29.87195278345,13.137101
122905338194496000,47.34691841767,29.85943465336,13.138131
123364865335693824,47.47505233434,30.64955951912,13.14465
123420936132821760,47.95215671396,31.21520106892,13.145606
123383110356759808,47.44460899081,30.73059165238,13.146495
122930420803476352,47.40158984539,30.15393129203,13.149783
122921830868904960,47.21138472868,29.99131321966,13.152061
